20180301,7호선,철산,15868
20180301,7호선,광명사거리,18931
20180301,7호선,천왕,5116
20180301,7호선,온수(성공회대입구),5449
20180301,7호선,까치울,4351
20180301,7호선,부천종합운동장,2861
20180301,7호선,춘의,4801
20180301,7호선,신중동,8582
20180301,7호선,부천시청,9029
20180301,7호선,상동,10966
20180301,7호선,삼산체육관,3126
20180301,7호선,굴포천,6349
20180301,7호선,부평구청,5586
20180301,8호선,암사,11239
20180301,8호선,천호(풍납토성),15879
20180301,8호선,강동구청,6522
20180301,8호선,몽촌토성(평화의문),4240
20180301,8호선,잠실(송파구청),15617
20180301,8호선,석촌,6007
20180301,8호선,송파,3561
20180301,8호선,가락시장,5980
20180301,8호선,문정,6073
20180301,8호선,장지,15428
20180301,8호선,복정,5645
20180301,8호선,산성,4047
20180301,8호선,남한산성입구(성남법원.검찰청),8202
20180301,8호선,단대오거리,7440
20180301,8호선,신흥,4182
20180301,8호선,수진,3778
20180301,8호선,모란,2767
20180301,9호선,개화,2885
20180301,9호선,김포공항,11763
20180301,9호선,공항시장,2247
20180301,9호선,신방화,5018
20180301,9호선,마곡나루,3586
20180301,9호선,양천향교,4784
20180301,9호선,가양,12420
20180301,9호선,증미,4131
20180301,9호선,등촌,6264
20180301,9호선,염창,9702
20180301,9호선,신목동,1990
20180301,9호선,선유도,2950
20180301,9호선,당산,9893
20180301,9호선,국회의사당,4161
20180301,9호선,여의도,6199
20180301,9호선,샛강,2268
20180301,9호선,노량진,23225
20180301,9호선,노들,2686
20180301,9호선,흑석(중앙대입구),6588
20180301,9호선,동작(현충원),1051
20180301,9호선,구반포,2093
20180301,9호선,신반포,2004
20180301,9호선,고속터미널,18313
20180301,9호선,사평,1535
20180301,9호선,신논현,17680
20180301,9호선2단계,언주,3604
20180301,9호선2단계,선정릉,3194
20180301,9호선2단계,삼성중앙,2339
20180301,9호선2단계,봉은사,8978
20180301,9호선2단계,종합운동장,2918
20180301,경강선,판교,2219
20180301,경강선,이매,524
20180301,경강선,삼동,912
20180301,경강선,경기광주,3859
20180301,경강선,초월,1461
20180301,경강선,곤지암,1302
20180301,경강선,신둔도예촌,738
20180301,경강선,이천,2066
20180301,경강선,부발,1300
20180301,경강선,세종대왕릉,239
20180301,경강선,여주,1935
20180301,경부선,서울역,781
20180301,경부선,남영,6436
20180301,경부선,용산,38822
20180301,경부선,노량진,11637
20180301,경부선,대방,9396
20180301,경부선,영등포,47178
20180301,경부선,신도림,2322
20180301,경부선,신길,5372
20180301,경부선,구로,14123
20180301,경부선,가산디지털단지,8089
20180301,경부선,금천구청,7610
20180301,경부선,석수,7038
20180301,경부선,관악,5977
20180301,경부선,안양,20472
20180301,경부선,명학,5450
20180301,경부선,금정,18033
20180301,경부선,군포,4261
20180301,경부선,의왕,5351
20180301,경부선,성균관대,11168
20180301,경부선,화서,5578
20180301,경부선,수원,43414
20180301,경부선,독산,8943
20180301,경부선,세류,3193
20180301,경부선,병점,11738
20180301,경부선,세마,2026
20180301,경부선,오산대,2154
20180301,경부선,오산,7995
20180301,경부선,진위,903
20180301,경부선,송탄,3882
20180301,경부선,서정리,3829
20180301,경부선,지제,1511
20180301,경부선,평택,11158
20180301,경부선,성환,2690
20180301,경부선,직산,646
20180301,경부선,두정,4504
20180301,경부선,천안,6397
20180301,경부선,당정,4289
20180301,경부선,서동탄,1122
20180301,경부선,광명,1222
20180301,경원선,이촌(국립중앙박물관),2476
20180301,경원선,서빙고,1390
20180301,경원선,한남,3016
20180301,경원선,옥수,22
20180301,경원선,응봉,1216
20180301,경원선,왕십리(성동구청),15077
20180301,경원선,청량리(서울시립대입구),15784
20180301,경원선,외대앞,8277
20180301,경원선,신이문,6338
20180301,경원선,석계,8612
20180301,경원선,광운대,6197
20180301,경원선,월계,3403
20180301,경원선,녹천,2923
20180301,경원선,방학,7071
20180301,경원선,도봉,4140
20180301,경원선,도봉산,4425
20180301,경원선,망월사,5717
20180301,경원선,회룡,8697
20180301,경원선,의정부,18688
20180301,경원선,가능,4719
20180301,경원선,녹양,3347
20180301,경원선,양주,5920
20180301,경원선,덕계,1412
20180301,경원선,덕정,4652
20180301,경원선,지행,5468
20180301,경원선,동두천중앙,2745
20180301,경원선,보산,1271
20180301,경원선,동두천,2163
20180301,경원선,소요산,2705
20180301,경의선,서울역,1422
20180301,경의선,신촌,500
20180301,경의선,효창공원앞,1412
20180301,경의선,공덕,1482
20180301,경의선,서강대,1494
20180301,경의선,홍대입구,2211
20180301,경의선,가좌,3261
20180301,경의선,디지털미디어시티,1356
20180301,경의선,수색,1320
20180301,경의선,화전,1475
20180301,경의선,강매,1485
20180301,경의선,행신,4732
20180301,경의선,능곡,2442
20180301,경의선,곡산,341
20180301,경의선,백마,3700
20180301,경의선,풍산,3229
20180301,경의선,일산,5676
20180301,경의선,탄현,4777
20180301,경의선,야당,2996
20180301,경의선,운정,3540
20180301,경의선,금릉,3165
20180301,경의선,금촌,5399
20180301,경의선,월롱,1765
20180301,경의선,파주,634
20180301,경의선,문산,4445
20180301,경인선,개봉,17351
20180301,경인선,오류동,8307
20180301,경인선,역곡,20819
20180301,경인선,부천,32945
20180301,경인선,송내,19928
20180301,경인선,부평,35571
20180301,경인선,백운,6113
20180301,경인선,동암,13965
20180301,경인선,주안,16205
20180301,경인선,제물포,6675
20180301,경인선,동인천,13126
20180301,경인선,인천,3635
20180301,경인선,구일,3899
20180301,경인선,소사,9346
20180301,경인선,부개,6293
20180301,경인선,간석,4221
20180301,경인선,도원,2421
20180301,경인선,온수(성공회대입구),4691
20180301,경인선,중동,6175
20180301,경인선,도화,2566
20180301,경춘선,신내,453
20180301,경춘선,갈매,1266
20180301,경춘선,별내,1635
20180301,경춘선,퇴계원,2075
20180301,경춘선,사릉,2022
20180301,경춘선,금곡,958
20180301,경춘선,평내호평,3859
20180301,경춘선,천마산,1123
20180301,경춘선,마석,2678
20180301,경춘선,대성리,391
20180301,경춘선,청평,1343
20180301,경춘선,상천,234
20180301,경춘선,가평,1645
20180301,경춘선,굴봉산,179
20180301,경춘선,백양리,159
20180301,경춘선,강촌,485
20180301,경춘선,김유정,592
20180301,경춘선,남춘천,2911
20180301,경춘선,춘천,1739
20180301,공항철도 1호선,서울역,9390
20180301,공항철도 1호선,공덕,1707
20180301,공항철도 1호선,홍대입구,8822
20180301,공항철도 1호선,디지털미디어시티,5452
